[2022-02-25 11:59:41,730] multiqc                                            [DEBUG  ]  No MultiQC config found: /opt/conda/envs/nf-core-atacseq-1.2.1/lib/python3.7/site-packages/multiqc_config.yaml
[2022-02-25 12:00:48,109] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_frip_score' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,109] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_annotation' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,109] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_featurecounts' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,109] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_pca' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_clustering' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_count' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_frip_score' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_annotation' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_featurecounts' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_pca' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_clustering' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-atacseq-summary' not found for module 'MERGED LIB: SAMTools (filtered)'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_count' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_frip_score' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_annotation' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_featurecounts' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_pca' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_clustering' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_count' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_frip_score' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_annotation' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_featurecounts' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_pca' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_clustering' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,110] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-atacseq-summary' not found for module 'MERGED LIB: Picard'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_count' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_frip_score' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_annotation' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_featurecounts' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_pca' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_clustering' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_count' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_frip_score' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_annotation' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_featurecounts' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_pca' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_clustering' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-atacseq-summary' not found for module 'MERGED LIB: deepTools'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_count' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_frip_score' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_annotation' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_featurecounts' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_pca' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_clustering' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,111] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_count' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_frip_score' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_annotation' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_featurecounts' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_pca' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_clustering' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-atacseq-summary' not found for module 'MERGED LIB: MACS2 peak count'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_count' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_frip_score' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_annotation' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_featurecounts' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_pca' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_clustering' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_count' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_frip_score' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_annotation' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_featurecounts' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_pca' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_deseq2_clustering' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-atacseq-summary' not found for module 'MERGED LIB: MACS2 peak FRiP score'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_count' not found for module 'MERGED LIB: HOMER peak annotation'.
[2022-02-25 12:00:48,112] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_frip_score' not found for module 'MERGED LIB: HOMER peak annotation'.
[2022-02-25 12:00:48,113] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_peak_annotation' not found for module 'MERGED LIB: HOMER peak annotation'.
[2022-02-25 12:00:48,113] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_featurecounts' not found for module 'MERGED LIB: HOMER peak annotation'.
[2022-02-25 12:00:48,113] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_pca' not found for module 'MERGED LIB: HOMER peak annotation'.
[2022-02-25 12:00:48,113] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mlib_deseq2_clustering' not found for module 'MERGED LIB: HOMER peak annotation'.
[2022-02-25 12:00:48,113] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_count' not found for module 'MERGED LIB: HOMER peak annotation'.
[2022-02-25 12:00:48,113] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_frip_score' not found for module 'MERGED LIB: HOMER peak annotation'.
[2022-02-25 12:00:48,113] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'mrep_peak_annotation' not found for module 'MERGED LIB: HOMER peak annotation'.
